(venv) puxlit@kiara:~/Sandbox$ python3 ./volatility3/vol.py -f ./memory.dmp windows.pslist.PsList
Volatility 3 Framework 2.7.0
Progress:  100.00		PDB scanning finished                                                                                              
PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	File output

4	0	System	0xa3070b687040	120	-	N/A	False	2024-05-07 10:59:52.000000 	N/A	Disabled
92	4	Registry	0xa3070b6eb080	4	-	N/A	False	2024-05-07 10:59:48.000000 	N/A	Disabled
300	4	smss.exe	0xa3070e378040	4	-	N/A	False	2024-05-07 10:59:52.000000 	N/A	Disabled
408	400	csrss.exe	0xa3070e85a140	15	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
488	400	wininit.exe	0xa3070f225080	8	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
496	476	csrss.exe	0xa3070ebb8080	14	-	1	False	2024-05-07 10:59:53.000000 	N/A	Disabled
588	476	winlogon.exe	0xa3070f2a9080	9	-	1	False	2024-05-07 10:59:53.000000 	N/A	Disabled
632	488	services.exe	0xa3070f2ac080	10	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
648	488	lsass.exe	0xa3070f2d9080	10	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
740	588	fontdrvhost.ex	0xa3070f31a140	8	-	1	False	2024-05-07 10:59:53.000000 	N/A	Disabled
748	488	fontdrvhost.ex	0xa3070f31c140	8	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
764	632	svchost.exe	0xa3070f320240	25	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
868	632	svchost.exe	0xa3070f3992c0	14	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
972	588	dwm.exe	0xa3070e92f080	23	-	1	False	2024-05-07 10:59:53.000000 	N/A	Disabled
412	632	svchost.exe	0xa3070e987240	61	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
480	632	svchost.exe	0xa3070e98b2c0	19	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
960	632	svchost.exe	0xa3070e9d8280	15	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
724	632	svchost.exe	0xa3070e9de2c0	15	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
1104	632	svchost.exe	0xa3070e9f5080	31	-	0	False	2024-05-07 10:59:53.000000 	N/A	Disabled
1232	632	svchost.exe	0xa3070b720080	20	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1292	632	svchost.exe	0xa3070fa76240	6	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1404	4	MemCompression	0xa3070b6c7040	26	-	N/A	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1452	632	svchost.exe	0xa3070fa7a2c0	15	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1564	632	svchost.exe	0xa3070b733080	6	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1576	632	svchost.exe	0xa3070b736080	21	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1684	632	svchost.exe	0xa3070fb97240	10	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1716	632	spoolsv.exe	0xa3070fbbb200	14	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1768	632	svchost.exe	0xa3070fbd72c0	18	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1880	632	svchost.exe	0xa3070fc5b2c0	7	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1968	632	svchost.exe	0xa3070fcbd240	15	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
1340	632	MsMpEng.exe	0xa3070fe07280	30	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
2104	632	svchost.exe	0xa3070fec8240	18	-	0	False	2024-05-07 10:59:54.000000 	N/A	Disabled
2336	632	svchost.exe	0xa3070fd1c080	8	-	0	False	2024-05-07 10:59:55.000000 	N/A	Disabled
2604	412	sihost.exe	0xa307100c8080	23	-	1	False	2024-05-07 10:59:56.000000 	N/A	Disabled
2620	632	svchost.exe	0xa307100f32c0	16	-	1	False	2024-05-07 10:59:56.000000 	N/A	Disabled
2696	412	taskhostw.exe	0xa3070e72f300	13	-	1	False	2024-05-07 10:59:56.000000 	N/A	Disabled
2808	632	NisSrv.exe	0xa3071016c300	7	-	0	False	2024-05-07 10:59:56.000000 	N/A	Disabled
2896	960	ctfmon.exe	0xa307101ee280	14	-	1	False	2024-05-07 10:59:56.000000 	N/A	Disabled
1284	588	userinit.exe	0xa30710266340	4	-	1	False	2024-05-07 10:59:56.000000 	N/A	Disabled
1300	1284	explorer.exe	0xa307102d8340	79	-	1	False	2024-05-07 10:59:56.000000 	N/A	Disabled
2568	632	svchost.exe	0xa307102ef2c0	14	-	0	False	2024-05-07 10:59:57.000000 	N/A	Disabled
3160	632	svchost.exe	0xa307103982c0	10	-	1	False	2024-05-07 10:59:57.000000 	N/A	Disabled
3412	764	StartMenuExper	0xa307104d3080	17	-	1	False	2024-05-07 10:59:58.000000 	N/A	Disabled
3456	632	sppsvc.exe	0xa307105a90c0	10	-	0	False	2024-05-07 10:59:58.000000 	N/A	Disabled
3520	764	RuntimeBroker.	0xa307105e1080	19	-	1	False	2024-05-07 10:59:58.000000 	N/A	Disabled
3632	764	SearchApp.exe	0xa3071061e080	39	-	1	False	2024-05-07 10:59:58.000000 	N/A	Disabled
3732	764	RuntimeBroker.	0xa307107b5080	15	-	1	False	2024-05-07 10:59:58.000000 	N/A	Disabled
3804	632	SearchIndexer.	0xa30710773240	22	-	0	False	2024-05-07 10:59:58.000000 	N/A	Disabled
4016	764	SkypeBackgroun	0xa307108f3080	4	-	1	False	2024-05-07 10:59:58.000000 	N/A	Disabled
3284	764	SppExtComObj.E	0xa307108f7240	7	-	0	False	2024-05-07 10:59:59.000000 	N/A	Disabled
4132	3804	SearchProtocol	0xa30710a28080	8	-	1	False	2024-05-07 10:59:59.000000 	N/A	Disabled
4352	764	WmiPrvSE.exe	0xa30710c05280	11	-	0	False	2024-05-07 11:00:00.000000 	N/A	Disabled
4436	3804	SearchFilterHo	0xa30710c020c0	7	-	0	False	2024-05-07 11:00:00.000000 	N/A	Disabled
4492	3804	SearchProtocol	0xa30710c10080	10	-	0	False	2024-05-07 11:00:00.000000 	N/A	Disabled
4700	1300	mspaint.exe	0xa307105550c0	9	-	1	False	2024-05-07 11:00:03.000000 	N/A	Disabled
4732	632	svchost.exe	0xa3071016a300	10	-	0	False	2024-05-07 11:00:03.000000 	N/A	Disabled
4888	764	TextInputHost.	0xa30710557080	20	-	1	False	2024-05-07 11:00:07.000000 	N/A	Disabled
5036	764	dllhost.exe	0xa30710ac8340	15	-	1	False	2024-05-07 11:00:08.000000 	N/A	Disabled
4160	764	RuntimeBroker.	0xa30710b692c0	9	-	1	False	2024-05-07 11:00:08.000000 	N/A	Disabled
2016	764	smartscreen.ex	0xa30710c55300	12	-	1	False	2024-05-07 11:00:08.000000 	N/A	Disabled
264	1300	SecurityHealth	0xa307104f5080	6	-	1	False	2024-05-07 11:00:08.000000 	N/A	Disabled
1008	632	SecurityHealth	0xa307104f3280	15	-	0	False	2024-05-07 11:00:09.000000 	N/A	Disabled
2560	1300	OneDrive.exe	0xa30710a43080	19	-	1	True	2024-05-07 11:00:09.000000 	N/A	Disabled
4556	588	LogonUI.exe	0xa30710add080	0	-	1	False	2024-05-07 11:00:09.000000 	2024-05-07 11:00:13.000000 	Disabled
4084	764	LockApp.exe	0xa307106ea080	11	-	1	False	2024-05-07 11:00:10.000000 	N/A	Disabled
5100	764	RuntimeBroker.	0xa307106e92c0	16	-	1	False	2024-05-07 11:00:10.000000 	N/A	Disabled
4244	1452	audiodg.exe	0xa30710ec72c0	8	-	0	False	2024-05-07 11:00:10.000000 	N/A	Disabled
(venv) puxlit@kiara:~/Sandbox$ python3 ./volatility3/vol.py -o ./ -f ./memory.dmp windows.memmap.Memmap --pid 4700 --dump
Volatility 3 Framework 2.7.0
Progress:  100.00		PDB scanning finished                                
Virtual	Physical	Size	Offset in File	File output
0x1cc926f0000	0x5ce9000	0x1000	0x56f000	pid.4700.dmp
0x1cc92700000	0x30ab000	0x1000	0x570000	pid.4700.dmp
0x1cc92710000	0xc8ed000	0x1000	0x571000	pid.4700.dmp
0x1cc92720000	0x298ff000	0x1000	0x572000	pid.4700.dmp
0x1cc92730000	0x1a6c0000	0x1000	0x573000	pid.4700.dmp
0x1cc92740000	0x1ac81000	0x1000	0x574000	pid.4700.dmp
0x1cc92750000	0x33386000	0x1000	0x575000	pid.4700.dmp
0x1cc92760000	0x13312000	0x1000	0x576000	pid.4700.dmp
0x1cc92770000	0x336c7000	0x1000	0x577000	pid.4700.dmp
0x1cc92780000	0xc848000	0x1000	0x578000	pid.4700.dmp
0x1cc92790000	0x350c9000	0x1000	0x579000	pid.4700.dmp
0x1cc927a0000	0x36c8a000	0x1000	0x57a000	pid.4700.dmp
0x1cc927b0000	0x366cb000	0x1000	0x57b000	pid.4700.dmp
0x1cc927c0000	0x36c4c000	0x1000	0x57c000	pid.4700.dmp
0x1cc927d0000	0xd58d000	0x1000	0x57d000	pid.4700.dmp
0x1cc927e0000	0x1c04e000	0x1000	0x57e000	pid.4700.dmp
0x1cc927f0000	0x224f000	0x1000	0x57f000	pid.4700.dmp
0x1cc92800000	0x259d1000	0x1000	0x580000	pid.4700.dmp
0x1cc92810000	0x29f92000	0x1000	0x581000	pid.4700.dmp
0x1cc92820000	0x17c93000	0x1000	0x582000	pid.4700.dmp
0x1cc92830000	0x2314000	0x1000	0x583000	pid.4700.dmp
0x1cc92840000	0x33a15000	0x1000	0x584000	pid.4700.dmp
0x1cc92850000	0x37696000	0x1000	0x585000	pid.4700.dmp
0x1cc92860000	0x2317000	0x1000	0x586000	pid.4700.dmp
0x1cc92870000	0x167d8000	0x1000	0x587000	pid.4700.dmp
0x1cc92880000	0x306b000	0x1000	0x588000	pid.4700.dmp
0x1cc92890000	0xec5a000	0x1000	0x589000	pid.4700.dmp
0x1cc928a0000	0x2fade000	0x1000	0x58a000	pid.4700.dmp
0x1cc928b0000	0x275c000	0x1000	0x58b000	pid.4700.dmp
0x1cc928c0000	0x2b21d000	0x1000	0x58c000	pid.4700.dmp
0x1cc928d0000	0x30bea000	0x1000	0x58d000	pid.4700.dmp
0x1cc928e0000	0x18dab000	0x1000	0x58e000	pid.4700.dmp
0x1cc928f0000	0x359eb000	0x1000	0x58f000	pid.4700.dmp
0x1cc92900000	0x2a0ee000	0x1000	0x590000	pid.4700.dmp
0x1cc92910000	0x1136c000	0x1000	0x591000	pid.4700.dmp
0x1cc92920000	0x2e96d000	0x1000	0x592000	pid.4700.dmp
0x1cc92930000	0x33b92000	0x1000	0x593000	pid.4700.dmp
0x1cc92940000	0x22f0000	0x1000	0x594000	pid.4700.dmp
0x1cc92950000	0x22f1000	0x1000	0x595000	pid.4700.dmp
0x1cc92960000	0x22b6000	0x1000	0x596000	pid.4700.dmp
0x1cc92970000	0x5a74000	0x1000	0x597000	pid.4700.dmp
0x1cc92980000	0x35535000	0x1000	0x598000	pid.4700.dmp
0x1cc92990000	0x22fd000	0x1000	0x599000	pid.4700.dmp
0x1cc929a0000	0x22b8000	0x1000	0x59a000	pid.4700.dmp
0x1cc929b0000	0x2a6f9000	0x1000	0x59b000	pid.4700.dmp
0x1cc929c0000	0xc9c1000	0x1000	0x59c000	pid.4700.dmp
0x1cc929d0000	0x3533f000	0x1000	0x59d000	pid.4700.dmp
0x1cc929e0000	0x39c80000	0x1000	0x59e000	pid.4700.dmp
0x1cc929f0000	0xe0c6000	0x1000	0x59f000	pid.4700.dmp
0x1cc92a00000	0x19b84000	0x1000	0x5a0000	pid.4700.dmp
0x1cc92a10000	0xc612000	0x1000	0x5a1000	pid.4700.dmp
0x1cc92a20000	0x366ca000	0x1000	0x5a2000	pid.4700.dmp
0x1cc92a30000	0x15a88000	0x1000	0x5a3000	pid.4700.dmp
0x1cc92a40000	0x38649000	0x1000	0x5a4000	pid.4700.dmp
0x1cc92a50000	0x23813000	0x1000	0x5a5000	pid.4700.dmp
0x1cc92a60000	0x3d0c000	0x1000	0x5a6000	pid.4700.dmp
0x1cc92a70000	0x2a60d000	0x1000	0x5a7000	pid.4700.dmp
0x1cc92a80000	0xd597000	0x1000	0x5a8000	pid.4700.dmp
0x1cc92a90000	0x34d55000	0x1000	0x5a9000	pid.4700.dmp
0x1cc92aa0000	0x3c616000	0x1000	0x5aa000	pid.4700.dmp
0x1cc92ab0000	0x2305b000	0x1000	0x5ab000	pid.4700.dmp
0x1cc92ac0000	0x3bf99000	0x1000	0x5ac000	pid.4700.dmp
0x1cc92ad0000	0x3dcda000	0x1000	0x5ad000	pid.4700.dmp
0x1cc92ae0000	0x3aa5c000	0x1000	0x5ae000	pid.4700.dmp
0x1cc92af0000	0x51d000	0x1000	0x5af000	pid.4700.dmp
0x1cc92b00000	0x24ede000	0x1000	0x5b0000	pid.4700.dmp
0x1cc92b10000	0x3a1df000	0x1000	0x5b1000	pid.4700.dmp
0x1cc92b20000	0x379a3000	0x1000	0x5b2000	pid.4700.dmp
0x1cc92b30000	0x3561000	0x1000	0x5b3000	pid.4700.dmp
0x1cc92b40000	0x2cda2000	0x1000	0x5b4000	pid.4700.dmp
0x1cc92b50000	0x2b827000	0x1000	0x5b5000	pid.4700.dmp
0x1cc92b60000	0x37865000	0x1000	0x5b6000	pid.4700.dmp
0x1cc92b70000	0x3c0a6000	0x1000	0x5b7000	pid.4700.dmp
0x1cc92b80000	0x225b9000	0x1000	0x5b8000	pid.4700.dmp
0x1cc92b90000	0x3a3e9000	0x1000	0x5b9000	pid.4700.dmp
0x1cc92ba0000	0x3a3ea000	0x1000	0x5ba000	pid.4700.dmp
0x1cc92bb0000	0x1b0af000	0x1000	0x5bb000	pid.4700.dmp
0x1cc92bb1000	0x1f270000	0x1000	0x5bc000	pid.4700.dmp
0x1cc92bb2000	0x24ab1000	0x1000	0x5bd000	pid.4700.dmp
0x1cc92bb3000	0x1e432000	0x1000	0x5be000	pid.4700.dmp
0x1cc92bb4000	0x25773000	0x1000	0x5bf000	pid.4700.dmp
0x1cc92bb5000	0x22ef4000	0x1000	0x5c0000	pid.4700.dmp
0x1cc92bc0000	0x2c778000	0x1000	0x5c1000	pid.4700.dmp
0x1cc92bd0000	0x371fa000	0x1000	0x5c2000	pid.4700.dmp
0x1cc92be0000	0x3a3f6000	0x1000	0x5c3000	pid.4700.dmp
0x1cc92bf0000	0x3c13b000	0x1000	0x5c4000	pid.4700.dmp
0x1cc92c00000	0x26439000	0x1000	0x5c5000	pid.4700.dmp
0x1cc92c10000	0x3be7a000	0x1000	0x5c6000	pid.4700.dmp
0x1cc92c20000	0x37d3f000	0x1000	0x5c7000	pid.4700.dmp
0x1cc92c30000	0x3797d000	0x1000	0x5c8000	pid.4700.dmp
0x1cc92c40000	0x3befe000	0x1000	0x5c9000	pid.4700.dmp
0x1cc92c50000	0x3bf83000	0x1000	0x5ca000	pid.4700.dmp
0x1cc92c60000	0x3c041000	0x1000	0x5cb000	pid.4700.dmp
0x1cc92c70000	0x3c082000	0x1000	0x5cc000	pid.4700.dmp
0x1cc92c80000	0x6447000	0x1000	0x5cd000	pid.4700.dmp
0x1cc92c90000	0x36f85000	0x1000	0x5ce000	pid.4700.dmp
0x1cc92ca0000	0x1906000	0x1000	0x5cf000	pid.4700.dmp
0x1cc92cb0000	0x37e4b000	0x1000	0x5d0000	pid.4700.dmp
0x1cc92cc0000	0x33bc9000	0x1000	0x5d1000	pid.4700.dmp
0x1cc92cd0000	0x3c14a000	0x1000	0x5d2000	pid.4700.dmp
0x1cc92ce0000	0x37964000	0x1000	0x5d3000	pid.4700.dmp
0x1cc92cf0000	0x3a00d000	0x1000	0x5d4000	pid.4700.dmp
0x1cc92d00000	0x3a04e000	0x1000	0x5d5000	pid.4700.dmp
0x1cc92d10000	0x73e5000	0x1000	0x5d6000	pid.4700.dmp
0x1cc92d20000	0x3dc97000	0x1000	0x5d7000	pid.4700.dmp
0x1cc92d30000	0x28798000	0x1000	0x5d8000	pid.4700.dmp
0x1cc92d40000	0x2559000	0x1000	0x5d9000	pid.4700.dmp
0x1cc92d50000	0x245d000	0x1000	0x5da000	pid.4700.dmp
0x1cc92d60000	0x3c15b000	0x1000	0x5db000	pid.4700.dmp
0x1cc92d70000	0x3799c000	0x1000	0x5dc000	pid.4700.dmp
0x1cc92d80000	0xa6e3000	0x1000	0x5dd000	pid.4700.dmp
0x1cc92d90000	0x3c1df000	0x1000	0x5de000	pid.4700.dmp
0x1cc92da0000	0x22360000	0x1000	0x5df000	pid.4700.dmp
0x1cc92db0000	0x3c1a6000	0x1000	0x5e0000	pid.4700.dmp
0x1cc92dc0000	0x32712000	0x1000	0x5e1000	pid.4700.dmp
0x1cc92dd0000	0x2293000	0x1000	0x5e2000	pid.4700.dmp
0x1cc92de0000	0x207d4000	0x1000	0x5e3000	pid.4700.dmp
0x1cc92df0000	0x3795000	0x1000	0x5e4000	pid.4700.dmp
0x1cc92e00000	0x28359000	0x1000	0x5e5000	pid.4700.dmp
0x1cc92e10000	0x3bf5a000	0x1000	0x5e6000	pid.4700.dmp
0x1cc92e20000	0x245b000	0x1000	0x5e7000	pid.4700.dmp
0x1cc92e30000	0x131c000	0x1000	0x5e8000	pid.4700.dmp
0x1cc92e40000	0x3201e000	0x1000	0x5e9000	pid.4700.dmp
0x1cc92e50000	0x3bfdf000	0x1000	0x5ea000	pid.4700.dmp
0x1cc92e60000	0x3c1a0000	0x1000	0x5eb000	pid.4700.dmp
0x1cc92e70000	0x2cfe1000	0x1000	0x5ec000	pid.4700.dmp
0x1cc92e80000	0x2f074000	0x1000	0x5ed000	pid.4700.dmp
0x1cc92e81000	0x3460f000	0x1000	0x5ee000	pid.4700.dmp
0x1cc92e82000	0x3460e000	0x1000	0x5ef000	pid.4700.dmp
0x1cc9361f000	0x30b7b000	0x1000	0x5f0000	pid.4700.dmp
0x1cc93cc8000	0x30abb000	0x1000	0x5f1000	pid.4700.dmp
0x1cc93cc9000	0x34948000	0x1000	0x5f2000	pid.4700.dmp
0x1cc93cca000	0x3c947000	0x1000	0x5f3000	pid.4700.dmp
0x1cc93ccb000	0x30a78000	0x1000	0x5f4000	pid.4700.dmp
0x1cc93ccc000	0x30a77000	0x1000	0x5f5000	pid.4700.dmp
0x1cc93ccd000	0x5d06000	0x1000	0x5f6000	pid.4700.dmp
0x1cc93cce000	0x30a75000	0x1000	0x5f7000	pid.4700.dmp
0x1cc93ce1000	0x30b6a000	0x1000	0x5f8000	pid.4700.dmp
0x1cc93ce2000	0x307e9000	0x1000	0x5f9000	pid.4700.dmp
0x1cc93ce3000	0x24c45000	0x1000	0x5fa000	pid.4700.dmp
0x1cc93ce4000	0x39dc4000	0x1000	0x5fb000	pid.4700.dmp
0x1cc93ce5000	0x30b26000	0x1000	0x5fc000	pid.4700.dmp
0x1cc93ce6000	0x337e5000	0x1000	0x5fd000	pid.4700.dmp
0x1cc93ce7000	0x3ce83000	0x1000	0x5fe000	pid.4700.dmp
0x1cc93ce8000	0x25e02000	0x1000	0x5ff000	pid.4700.dmp
0x1cc93ce9000	0x3cb41000	0x1000	0x600000	pid.4700.dmp
0x1cc93cea000	0x4780000	0x1000	0x601000	pid.4700.dmp
0x1cc93e60000	0x33718000	0x1000	0x602000	pid.4700.dmp
0x1cc93e61000	0x577f000	0x1000	0x603000	pid.4700.dmp
0x1cc93e62000	0x2887e000	0x1000	0x604000	pid.4700.dmp
0x1cc93e63000	0x30ad5000	0x1000	0x605000	pid.4700.dmp
0x1cc93e64000	0x30b54000	0x1000	0x606000	pid.4700.dmp
0x1cc93e65000	0x24c3d000	0x1000	0x607000	pid.4700.dmp
0x1cc93e66000	0x22abc000	0x1000	0x608000	pid.4700.dmp
0x1cc93e67000	0x30bb000	0x1000	0x609000	pid.4700.dmp
0x1cc93e68000	0x30fa000	0x1000	0x60a000	pid.4700.dmp
0x1cc93e69000	0x24c79000	0x1000	0x60b000	pid.4700.dmp
0x1cc93e6a000	0x18f38000	0x1000	0x60c000	pid.4700.dmp
0x1cc93e6b000	0x3d1b7000	0x1000	0x60d000	pid.4700.dmp
0x1cc93e6c000	0x113b6000	0x1000	0x60e000	pid.4700.dmp
0x1cc93e6d000	0x24cb5000	0x1000	0x60f000	pid.4700.dmp
0x1cc93e6e000	0x377b4000	0x1000	0x610000	pid.4700.dmp
0x1cc93e6f000	0x34b73000	0x1000	0x611000	pid.4700.dmp
0x1cc93e70000	0x24cb2000	0x1000	0x612000	pid.4700.dmp
0x1cc93e71000	0x31f1000	0x1000	0x613000	pid.4700.dmp
0x1cc93e72000	0x23fb0000	0x1000	0x614000	pid.4700.dmp
0x1cc93e73000	0x33caf000	0x1000	0x615000	pid.4700.dmp
0x1cc93e74000	0x39cee000	0x1000	0x616000	pid.4700.dmp
0x1cc940e0000	0x3185a000	0x1000	0x617000	pid.4700.dmp
0x1cc940f0000	0xb8d0000	0x1000	0x618000	pid.4700.dmp
0x1cc94100000	0x2b290000	0x1000	0x619000	pid.4700.dmp
0x1cc94110000	0x12281000	0x1000	0x61a000	pid.4700.dmp
0x1cc94120000	0x321bd000	0x1000	0x61b000	pid.4700.dmp
0x1cc94121000	0x321bc000	0x1000	0x61c000	pid.4700.dmp
0x1cc94136000	0x321fe000	0x1000	0x61d000	pid.4700.dmp
0x1cc94140000	0x24f2c000	0x1000	0x61e000	pid.4700.dmp
0x1cc94141000	0x3be2f000	0x1000	0x61f000	pid.4700.dmp
0x1cc94142000	0x32ded000	0x1000	0x620000	pid.4700.dmp
0x1cc94143000	0x34831000	0x1000	0x621000	pid.4700.dmp
0x1cc94144000	0x381b5000	0x1000	0x622000	pid.4700.dmp
0x1cc94145000	0x37870000	0x1000	0x623000	pid.4700.dmp
0x1cc94146000	0x250b000	0x1000	0x624000	pid.4700.dmp
0x1cc94147000	0x3bf8a000	0x1000	0x625000	pid.4700.dmp
0x1cc94148000	0x29d49000	0x1000	0x626000	pid.4700.dmp
0x1cc94149000	0x3340e000	0x1000	0x627000	pid.4700.dmp
0x1cc9414a000	0x3c04d000	0x1000	0x628000	pid.4700.dmp
0x1cc9414b000	0x5d1000	0x1000	0x629000	pid.4700.dmp
0x1cc9414c000	0x384f000	0x1000	0x62a000	pid.4700.dmp
0x1cc9414d000	0x20eb9000	0x1000	0x62b000	pid.4700.dmp
0x1cc9414e000	0x29bc0000	0x1000	0x62c000	pid.4700.dmp
0x1cc9414f000	0x21cff000	0x1000	0x62d000	pid.4700.dmp
0x1cc94150000	0x23c7e000	0x1000	0x62e000	pid.4700.dmp
0x1cc94151000	0x21c42000	0x1000	0x62f000	pid.4700.dmp
0x1cc94152000	0x23d83000	0x1000	0x630000	pid.4700.dmp
0x1cc94153000	0x23d81000	0x1000	0x631000	pid.4700.dmp
0x1cc94154000	0x23c46000	0x1000	0x632000	pid.4700.dmp
0x1cc94155000	0x1fa45000	0x1000	0x633000	pid.4700.dmp
0x1cc94156000	0x1fa44000	0x1000	0x634000	pid.4700.dmp
0x1cc94157000	0x22766000	0x1000	0x635000	pid.4700.dmp
0x1cc94158000	0x23b88000	0x1000	0x636000	pid.4700.dmp
0x1cc94159000	0x23c47000	0x1000	0x637000	pid.4700.dmp
0x1cc9415a000	0x25f64000	0x1000	0x638000	pid.4700.dmp
0x1cc9415b000	0x1d3e5000	0x1000	0x639000	pid.4700.dmp
0x1cc9415c000	0x1e7e3000	0x1000	0x63a000	pid.4700.dmp
0x1cc9415d000	0x21567000	0x1000	0x63b000	pid.4700.dmp
0x1cc9415e000	0x2516a000	0x1000	0x63c000	pid.4700.dmp
0x1cc9415f000	0x1a226000	0x1000	0x63d000	pid.4700.dmp
0x1cc94160000	0x2276b000	0x1000	0x63e000	pid.4700.dmp
0x1cc94161000	0x24444000	0x1000	0x63f000	pid.4700.dmp
0x1cc94162000	0x23d05000	0x1000	0x640000	pid.4700.dmp
0x1cc94163000	0x25803000	0x1000	0x641000	pid.4700.dmp
0x1cc94164000	0x25808000	0x1000	0x642000	pid.4700.dmp
0x1cc94165000	0x25747000	0x1000	0x643000	pid.4700.dmp
0x1cc94166000	0x25846000	0x1000	0x644000	pid.4700.dmp
0x1cc94167000	0x2418a000	0x1000	0x645000	pid.4700.dmp
0x1cc94168000	0x217d4000	0x1000	0x646000	pid.4700.dmp
0x1cc94169000	0x24189000	0x1000	0x647000	pid.4700.dmp
0x1cc9416a000	0x1b4e9000	0x1000	0x648000	pid.4700.dmp
0x1cc9416b000	0x3ba2a000	0x1000	0x649000	pid.4700.dmp
0x1cc9416c000	0x370e8000	0x1000	0x64a000	pid.4700.dmp
0x1cc9416d000	0x2c0ed000	0x1000	0x64b000	pid.4700.dmp
0x1cc9416e000	0x3202c000	0x1000	0x64c000	pid.4700.dmp
0x1cc9416f000	0x2a76b000	0x1000	0x64d000	pid.4700.dmp
0x1cc94170000	0x227af000	0x1000	0x64e000	pid.4700.dmp
0x1cc94171000	0xa630000	0x1000	0x64f000	pid.4700.dmp
0x1cc94172000	0x2c0ee000	0x1000	0x650000	pid.4700.dmp
0x1cc94173000	0x27279000	0x1000	0x651000	pid.4700.dmp
0x1cc94174000	0x1ce78000	0x1000	0x652000	pid.4700.dmp
0x1cc94175000	0x19c06000	0x1000	0x653000	pid.4700.dmp
0x1cc94176000	0x3c005000	0x1000	0x654000	pid.4700.dmp
0x1cc94177000	0x22ec1000	0x1000	0x655000	pid.4700.dmp
0x1cc94178000	0x1e5c2000	0x2000	0x656000	pid.4700.dmp
0x1cc9417a000	0x23944000	0x1000	0x658000	pid.4700.dmp
0x1cc9417b000	0x13845000	0x1000	0x659000	pid.4700.dmp
0x1cc9417c000	0x3dcc6000	0x1000	0x65a000	pid.4700.dmp
0x1cc9417d000	0x37f07000	0x1000	0x65b000	pid.4700.dmp
0x1cc9417e000	0x20e08000	0x1000	0x65c000	pid.4700.dmp
0x1cc9417f000	0x215c9000	0x1000	0x65d000	pid.4700.dmp
0x1cc94180000	0x2c0ca000	0x1000	0x65e000	pid.4700.dmp
0x1cc94181000	0x21ccb000	0x1000	0x65f000	pid.4700.dmp
0x1cc94182000	0x190c000	0x1000	0x660000	pid.4700.dmp
0x1cc94183000	0x3150d000	0x1000	0x661000	pid.4700.dmp
0x1cc94184000	0x1120e000	0x1000	0x662000	pid.4700.dmp
0x1cc94185000	0x1cdcf000	0x1000	0x663000	pid.4700.dmp
0x1cc94186000	0x22090000	0x1000	0x664000	pid.4700.dmp
0x1cc94187000	0x229d1000	0x1000	0x665000	pid.4700.dmp
0x1cc94188000	0x3b5d2000	0x1000	0x666000	pid.4700.dmp
0x1cc94189000	0x211d3000	0x1000	0x667000	pid.4700.dmp
0x1cc9418a000	0x25cd4000	0x1000	0x668000	pid.4700.dmp
0x1cc9418b000	0x26395000	0x1000	0x669000	pid.4700.dmp
0x1cc9418c000	0x28dd6000	0x1000	0x66a000	pid.4700.dmp
0x1cc9418d000	0x25817000	0x1000	0x66b000	pid.4700.dmp
0x1cc9418e000	0x2c080000	0x1000	0x66c000	pid.4700.dmp
0x1cc9418f000	0x3031a000	0x1000	0x66d000	pid.4700.dmp
0x1cc94190000	0x3421b000	0x1000	0x66e000	pid.4700.dmp
0x1cc94191000	0x1841c000	0x1000	0x66f000	pid.4700.dmp
0x1cc94192000	0x2a4dd000	0x1000	0x670000	pid.4700.dmp
0x1cc94193000	0x1b3f000	0x1000	0x671000	pid.4700.dmp
0x1cc94194000	0x36b5e000	0x1000	0x672000	pid.4700.dmp
0x1cc94195000	0x2f8df000	0x1000	0x673000	pid.4700.dmp
